study,split,prefix,yyyymmdd,HHMM,datetime,count,filename,path_img,path_txt
study2,train,t1,20221115,0041,2022-11-15 00:41:00,4,t1-20221115-0041_jpg.rf.f57ffec57b470f438b6327e9abaeb8b7,train/images/t1-20221115-0041_jpg.rf.f57ffec57b470f438b6327e9abaeb8b7.jpg,train/labels/t1-20221115-0041_jpg.rf.f57ffec57b470f438b6327e9abaeb8b7.txt
study2,train,t1,20221115,0511,2022-11-15 05:11:00,5,t1-20221115-0511_jpg.rf.11735c5fa96b0460341f329d62bef78b,train/images/t1-20221115-0511_jpg.rf.11735c5fa96b0460341f329d62bef78b.jpg,train/labels/t1-20221115-0511_jpg.rf.11735c5fa96b0460341f329d62bef78b.txt
study2,train,t1,20221115,0611,2022-11-15 06:11:00,4,t1-20221115-0611_jpg.rf.b864ea902667e4e44eb82c6c6446cc9f,train/images/t1-20221115-0611_jpg.rf.b864ea902667e4e44eb82c6c6446cc9f.jpg,train/labels/t1-20221115-0611_jpg.rf.b864ea902667e4e44eb82c6c6446cc9f.txt
study2,train,t1,20221115,0641,2022-11-15 06:41:00,4,t1-20221115-0641_jpg.rf.10cf15c93dd8e44704ad35580aa88d70,train/images/t1-20221115-0641_jpg.rf.10cf15c93dd8e44704ad35580aa88d70.jpg,train/labels/t1-20221115-0641_jpg.rf.10cf15c93dd8e44704ad35580aa88d70.txt
study2,train,t1,20221115,0711,2022-11-15 07:11:00,4,t1-20221115-0711_jpg.rf.d6a4c0463dbec7dff10f1a71c39c7007,train/images/t1-20221115-0711_jpg.rf.d6a4c0463dbec7dff10f1a71c39c7007.jpg,train/labels/t1-20221115-0711_jpg.rf.d6a4c0463dbec7dff10f1a71c39c7007.txt
study2,train,t1,20221115,0741,2022-11-15 07:41:00,6,t1-20221115-0741_jpg.rf.0a32c04181efec44a36f450ed703f40e,train/images/t1-20221115-0741_jpg.rf.0a32c04181efec44a36f450ed703f40e.jpg,train/labels/t1-20221115-0741_jpg.rf.0a32c04181efec44a36f450ed703f40e.txt
study2,train,t1,20221213,1503,2022-12-13 15:03:00,32,t1-20221213-1503_jpg.rf.b63d9b2325c9d6689ec24a6d9eaa6303,train/images/t1-20221213-1503_jpg.rf.b63d9b2325c9d6689ec24a6d9eaa6303.jpg,train/labels/t1-20221213-1503_jpg.rf.b63d9b2325c9d6689ec24a6d9eaa6303.txt
study2,train,t1,20221213,1533,2022-12-13 15:33:00,30,t1-20221213-1533_jpg.rf.ad32bc358e03b3b7e309ca041b022f22,train/images/t1-20221213-1533_jpg.rf.ad32bc358e03b3b7e309ca041b022f22.jpg,train/labels/t1-20221213-1533_jpg.rf.ad32bc358e03b3b7e309ca041b022f22.txt
study2,train,t1,20221213,1603,2022-12-13 16:03:00,17,t1-20221213-1603_jpg.rf.32868b3b54dac20015573c01a1fdaa75,train/images/t1-20221213-1603_jpg.rf.32868b3b54dac20015573c01a1fdaa75.jpg,train/labels/t1-20221213-1603_jpg.rf.32868b3b54dac20015573c01a1fdaa75.txt
study2,train,t1,20221213,1633,2022-12-13 16:33:00,23,t1-20221213-1633_jpg.rf.a99414268f40a218a709e141c336a159,train/images/t1-20221213-1633_jpg.rf.a99414268f40a218a709e141c336a159.jpg,train/labels/t1-20221213-1633_jpg.rf.a99414268f40a218a709e141c336a159.txt
study2,train,t1,20221213,1703,2022-12-13 17:03:00,20,t1-20221213-1703_jpg.rf.7d3f8c99976b6dc0756064d945d1d355,train/images/t1-20221213-1703_jpg.rf.7d3f8c99976b6dc0756064d945d1d355.jpg,train/labels/t1-20221213-1703_jpg.rf.7d3f8c99976b6dc0756064d945d1d355.txt
study2,train,t1,20221213,1733,2022-12-13 17:33:00,14,t1-20221213-1733_jpg.rf.66bd2f24758ba62506e6143a7a076479,train/images/t1-20221213-1733_jpg.rf.66bd2f24758ba62506e6143a7a076479.jpg,train/labels/t1-20221213-1733_jpg.rf.66bd2f24758ba62506e6143a7a076479.txt
study2,train,t1,20221213,1803,2022-12-13 18:03:00,23,t1-20221213-1803_jpg.rf.ae317dec7c1bb25df5cd51e743034313,train/images/t1-20221213-1803_jpg.rf.ae317dec7c1bb25df5cd51e743034313.jpg,train/labels/t1-20221213-1803_jpg.rf.ae317dec7c1bb25df5cd51e743034313.txt
study2,train,t1,20221213,1833,2022-12-13 18:33:00,12,t1-20221213-1833_jpg.rf.e29a6f62f235fcb4bcc9197e2fef7a7e,train/images/t1-20221213-1833_jpg.rf.e29a6f62f235fcb4bcc9197e2fef7a7e.jpg,train/labels/t1-20221213-1833_jpg.rf.e29a6f62f235fcb4bcc9197e2fef7a7e.txt
study2,train,t1,20221213,1903,2022-12-13 19:03:00,10,t1-20221213-1903_jpg.rf.e336db4f784f92abb7fa78021984feb1,train/images/t1-20221213-1903_jpg.rf.e336db4f784f92abb7fa78021984feb1.jpg,train/labels/t1-20221213-1903_jpg.rf.e336db4f784f92abb7fa78021984feb1.txt
study2,train,t1,20221213,1933,2022-12-13 19:33:00,12,t1-20221213-1933_jpg.rf.c2f561ce2911b9bb9b8bb1615acbcd50,train/images/t1-20221213-1933_jpg.rf.c2f561ce2911b9bb9b8bb1615acbcd50.jpg,train/labels/t1-20221213-1933_jpg.rf.c2f561ce2911b9bb9b8bb1615acbcd50.txt
study2,train,t1,20221213,2003,2022-12-13 20:03:00,8,t1-20221213-2003_jpg.rf.54ff01fdfc0ada318fc9126762378fc2,train/images/t1-20221213-2003_jpg.rf.54ff01fdfc0ada318fc9126762378fc2.jpg,train/labels/t1-20221213-2003_jpg.rf.54ff01fdfc0ada318fc9126762378fc2.txt
study2,train,t1,20221213,2033,2022-12-13 20:33:00,8,t1-20221213-2033_jpg.rf.a7e6163c90bf9595c1a78208d0e83675,train/images/t1-20221213-2033_jpg.rf.a7e6163c90bf9595c1a78208d0e83675.jpg,train/labels/t1-20221213-2033_jpg.rf.a7e6163c90bf9595c1a78208d0e83675.txt
study2,train,t1,20221213,2103,2022-12-13 21:03:00,11,t1-20221213-2103_jpg.rf.4ca64236675e3351f1680a3fc16be6b7,train/images/t1-20221213-2103_jpg.rf.4ca64236675e3351f1680a3fc16be6b7.jpg,train/labels/t1-20221213-2103_jpg.rf.4ca64236675e3351f1680a3fc16be6b7.txt
study2,train,t1,20221213,2133,2022-12-13 21:33:00,11,t1-20221213-2133_jpg.rf.648359dbfb7e36726609c24223b6265d,train/images/t1-20221213-2133_jpg.rf.648359dbfb7e36726609c24223b6265d.jpg,train/labels/t1-20221213-2133_jpg.rf.648359dbfb7e36726609c24223b6265d.txt
study2,train,t1,20221213,2203,2022-12-13 22:03:00,9,t1-20221213-2203_jpg.rf.2d348fcf3d37eb5fc88dd067d4015db5,train/images/t1-20221213-2203_jpg.rf.2d348fcf3d37eb5fc88dd067d4015db5.jpg,train/labels/t1-20221213-2203_jpg.rf.2d348fcf3d37eb5fc88dd067d4015db5.txt
study2,train,t1,20221213,2233,2022-12-13 22:33:00,7,t1-20221213-2233_jpg.rf.86e4fd9841d04bfd8c388910673e6adc,train/images/t1-20221213-2233_jpg.rf.86e4fd9841d04bfd8c388910673e6adc.jpg,train/labels/t1-20221213-2233_jpg.rf.86e4fd9841d04bfd8c388910673e6adc.txt
study2,train,t1,20221213,2303,2022-12-13 23:03:00,6,t1-20221213-2303_jpg.rf.f4236174b3c2d76a409201ef2ef01bac,train/images/t1-20221213-2303_jpg.rf.f4236174b3c2d76a409201ef2ef01bac.jpg,train/labels/t1-20221213-2303_jpg.rf.f4236174b3c2d76a409201ef2ef01bac.txt
study2,train,t1,20221213,2333,2022-12-13 23:33:00,12,t1-20221213-2333_jpg.rf.db40d711dcef695e337d7e77815eec96,train/images/t1-20221213-2333_jpg.rf.db40d711dcef695e337d7e77815eec96.jpg,train/labels/t1-20221213-2333_jpg.rf.db40d711dcef695e337d7e77815eec96.txt
study2,train,t1,20221214,0003,2022-12-14 00:03:00,6,t1-20221214-0003_jpg.rf.93e26ba239c24407097755f8cb4bbe58,train/images/t1-20221214-0003_jpg.rf.93e26ba239c24407097755f8cb4bbe58.jpg,train/labels/t1-20221214-0003_jpg.rf.93e26ba239c24407097755f8cb4bbe58.txt
study2,train,t1,20221214,0033,2022-12-14 00:33:00,6,t1-20221214-0033_jpg.rf.1bbea3556b98c911fd75b6c8093377e3,train/images/t1-20221214-0033_jpg.rf.1bbea3556b98c911fd75b6c8093377e3.jpg,train/labels/t1-20221214-0033_jpg.rf.1bbea3556b98c911fd75b6c8093377e3.txt
study2,train,t1,20221214,0103,2022-12-14 01:03:00,7,t1-20221214-0103_jpg.rf.160c4be7476be089ff7539d3d9d16de6,train/images/t1-20221214-0103_jpg.rf.160c4be7476be089ff7539d3d9d16de6.jpg,train/labels/t1-20221214-0103_jpg.rf.160c4be7476be089ff7539d3d9d16de6.txt
study2,train,t1,20221214,0133,2022-12-14 01:33:00,11,t1-20221214-0133_jpg.rf.b3f66a1cc09ce14c4371bf854bab34a6,train/images/t1-20221214-0133_jpg.rf.b3f66a1cc09ce14c4371bf854bab34a6.jpg,train/labels/t1-20221214-0133_jpg.rf.b3f66a1cc09ce14c4371bf854bab34a6.txt
study2,train,t1,20221214,0203,2022-12-14 02:03:00,8,t1-20221214-0203_jpg.rf.bfaa6527b9bae70ddce26412d8becc53,train/images/t1-20221214-0203_jpg.rf.bfaa6527b9bae70ddce26412d8becc53.jpg,train/labels/t1-20221214-0203_jpg.rf.bfaa6527b9bae70ddce26412d8becc53.txt
study2,train,t1,20221214,0233,2022-12-14 02:33:00,5,t1-20221214-0233_jpg.rf.b87ddbc822f7dd037419848f9b81b487,train/images/t1-20221214-0233_jpg.rf.b87ddbc822f7dd037419848f9b81b487.jpg,train/labels/t1-20221214-0233_jpg.rf.b87ddbc822f7dd037419848f9b81b487.txt
study2,train,t1,20221214,0303,2022-12-14 03:03:00,6,t1-20221214-0303_jpg.rf.e810cd74b442d3e05d962d839150f04d,train/images/t1-20221214-0303_jpg.rf.e810cd74b442d3e05d962d839150f04d.jpg,train/labels/t1-20221214-0303_jpg.rf.e810cd74b442d3e05d962d839150f04d.txt
study2,train,t1,20221214,0333,2022-12-14 03:33:00,8,t1-20221214-0333_jpg.rf.e1ad3935a9c0bce44a81416e6217e48d,train/images/t1-20221214-0333_jpg.rf.e1ad3935a9c0bce44a81416e6217e48d.jpg,train/labels/t1-20221214-0333_jpg.rf.e1ad3935a9c0bce44a81416e6217e48d.txt
study2,train,t1,20221214,0403,2022-12-14 04:03:00,6,t1-20221214-0403_jpg.rf.4f49cfd4595a165cbd53cabe93052ff3,train/images/t1-20221214-0403_jpg.rf.4f49cfd4595a165cbd53cabe93052ff3.jpg,train/labels/t1-20221214-0403_jpg.rf.4f49cfd4595a165cbd53cabe93052ff3.txt
study2,train,t1,20221214,0503,2022-12-14 05:03:00,4,t1-20221214-0503_jpg.rf.a6ca31b0a0abe394cd88e5305a360f42,train/images/t1-20221214-0503_jpg.rf.a6ca31b0a0abe394cd88e5305a360f42.jpg,train/labels/t1-20221214-0503_jpg.rf.a6ca31b0a0abe394cd88e5305a360f42.txt
study2,train,t1,20221214,0533,2022-12-14 05:33:00,10,t1-20221214-0533_jpg.rf.69320a56d4ca7139fc73c08ba7d4ad5b,train/images/t1-20221214-0533_jpg.rf.69320a56d4ca7139fc73c08ba7d4ad5b.jpg,train/labels/t1-20221214-0533_jpg.rf.69320a56d4ca7139fc73c08ba7d4ad5b.txt
study2,train,t1,20221214,0633,2022-12-14 06:33:00,6,t1-20221214-0633_jpg.rf.b092b8f117fb1abcc3aa7057a4a13da2,train/images/t1-20221214-0633_jpg.rf.b092b8f117fb1abcc3aa7057a4a13da2.jpg,train/labels/t1-20221214-0633_jpg.rf.b092b8f117fb1abcc3aa7057a4a13da2.txt
study2,train,t1,20221214,0703,2022-12-14 07:03:00,6,t1-20221214-0703_jpg.rf.dff46266fc297e83df84b28af3f7bba8,train/images/t1-20221214-0703_jpg.rf.dff46266fc297e83df84b28af3f7bba8.jpg,train/labels/t1-20221214-0703_jpg.rf.dff46266fc297e83df84b28af3f7bba8.txt
study2,train,t1,20221214,0733,2022-12-14 07:33:00,5,t1-20221214-0733_jpg.rf.4e00059bdbf1ec53c05768b23ee23028,train/images/t1-20221214-0733_jpg.rf.4e00059bdbf1ec53c05768b23ee23028.jpg,train/labels/t1-20221214-0733_jpg.rf.4e00059bdbf1ec53c05768b23ee23028.txt
study2,train,t1,20221214,0803,2022-12-14 08:03:00,4,t1-20221214-0803_jpg.rf.beb341d52bfdcddde2ecf4e198fc4c58,train/images/t1-20221214-0803_jpg.rf.beb341d52bfdcddde2ecf4e198fc4c58.jpg,train/labels/t1-20221214-0803_jpg.rf.beb341d52bfdcddde2ecf4e198fc4c58.txt
study2,train,t1,20221214,0833,2022-12-14 08:33:00,4,t1-20221214-0833_jpg.rf.81561fd133f33727a7ed57dcc2c059f1,train/images/t1-20221214-0833_jpg.rf.81561fd133f33727a7ed57dcc2c059f1.jpg,train/labels/t1-20221214-0833_jpg.rf.81561fd133f33727a7ed57dcc2c059f1.txt
study2,train,t1,20221214,0903,2022-12-14 09:03:00,4,t1-20221214-0903_jpg.rf.cc50ac9e2d8bfb8128c66dd2a7e12359,train/images/t1-20221214-0903_jpg.rf.cc50ac9e2d8bfb8128c66dd2a7e12359.jpg,train/labels/t1-20221214-0903_jpg.rf.cc50ac9e2d8bfb8128c66dd2a7e12359.txt
study2,train,t1,20221214,1003,2022-12-14 10:03:00,5,t1-20221214-1003_jpg.rf.14aaf6136fa5fae81a20fcdf8e5479a2,train/images/t1-20221214-1003_jpg.rf.14aaf6136fa5fae81a20fcdf8e5479a2.jpg,train/labels/t1-20221214-1003_jpg.rf.14aaf6136fa5fae81a20fcdf8e5479a2.txt
study2,train,t1,20221214,1203,2022-12-14 12:03:00,6,t1-20221214-1203_jpg.rf.5fe5a24d05a0f866f2862b21d1746a72,train/images/t1-20221214-1203_jpg.rf.5fe5a24d05a0f866f2862b21d1746a72.jpg,train/labels/t1-20221214-1203_jpg.rf.5fe5a24d05a0f866f2862b21d1746a72.txt
study2,train,t1,20221214,1333,2022-12-14 13:33:00,4,t1-20221214-1333_jpg.rf.d4ff1dbf43dac1d8678abf0121712874,train/images/t1-20221214-1333_jpg.rf.d4ff1dbf43dac1d8678abf0121712874.jpg,train/labels/t1-20221214-1333_jpg.rf.d4ff1dbf43dac1d8678abf0121712874.txt
study2,train,t1,20221214,1503,2022-12-14 15:03:00,5,t1-20221214-1503_jpg.rf.a1b4ffc19007c11b397789a40fa212ae,train/images/t1-20221214-1503_jpg.rf.a1b4ffc19007c11b397789a40fa212ae.jpg,train/labels/t1-20221214-1503_jpg.rf.a1b4ffc19007c11b397789a40fa212ae.txt
study2,train,t1,20221214,1533,2022-12-14 15:33:00,5,t1-20221214-1533_jpg.rf.68ef1a2696ac43bfa34df3ecf4b7dbee,train/images/t1-20221214-1533_jpg.rf.68ef1a2696ac43bfa34df3ecf4b7dbee.jpg,train/labels/t1-20221214-1533_jpg.rf.68ef1a2696ac43bfa34df3ecf4b7dbee.txt
study2,train,t1,20221214,1833,2022-12-14 18:33:00,4,t1-20221214-1833_jpg.rf.f79ed7c465f0bbecb3c9edc760387a3d,train/images/t1-20221214-1833_jpg.rf.f79ed7c465f0bbecb3c9edc760387a3d.jpg,train/labels/t1-20221214-1833_jpg.rf.f79ed7c465f0bbecb3c9edc760387a3d.txt
study2,train,t1,20221215,0033,2022-12-15 00:33:00,4,t1-20221215-0033_jpg.rf.dc83b43440b8a054f42b99cb947a3e61,train/images/t1-20221215-0033_jpg.rf.dc83b43440b8a054f42b99cb947a3e61.jpg,train/labels/t1-20221215-0033_jpg.rf.dc83b43440b8a054f42b99cb947a3e61.txt
study2,train,t1,20221215,0203,2022-12-15 02:03:00,4,t1-20221215-0203_jpg.rf.e0308213cd8d280973d1c87905ad4f36,train/images/t1-20221215-0203_jpg.rf.e0308213cd8d280973d1c87905ad4f36.jpg,train/labels/t1-20221215-0203_jpg.rf.e0308213cd8d280973d1c87905ad4f36.txt
study2,train,t1,20221215,0633,2022-12-15 06:33:00,6,t1-20221215-0633_jpg.rf.941e1944f2bb98ce707d4d8512ffdbff,train/images/t1-20221215-0633_jpg.rf.941e1944f2bb98ce707d4d8512ffdbff.jpg,train/labels/t1-20221215-0633_jpg.rf.941e1944f2bb98ce707d4d8512ffdbff.txt
study2,train,t1,20221215,0733,2022-12-15 07:33:00,4,t1-20221215-0733_jpg.rf.70d06ef42e0a634ef306939b00c45fce,train/images/t1-20221215-0733_jpg.rf.70d06ef42e0a634ef306939b00c45fce.jpg,train/labels/t1-20221215-0733_jpg.rf.70d06ef42e0a634ef306939b00c45fce.txt
study2,train,t1,20221215,1803,2022-12-15 18:03:00,4,t1-20221215-1803_jpg.rf.8ed563014d1fb190a74c90df337ac299,train/images/t1-20221215-1803_jpg.rf.8ed563014d1fb190a74c90df337ac299.jpg,train/labels/t1-20221215-1803_jpg.rf.8ed563014d1fb190a74c90df337ac299.txt
study2,train,t1,20221215,2133,2022-12-15 21:33:00,4,t1-20221215-2133_jpg.rf.cae0986461c85313a0a0c17aad557d3e,train/images/t1-20221215-2133_jpg.rf.cae0986461c85313a0a0c17aad557d3e.jpg,train/labels/t1-20221215-2133_jpg.rf.cae0986461c85313a0a0c17aad557d3e.txt
study2,train,t1,20221215,2233,2022-12-15 22:33:00,4,t1-20221215-2233_jpg.rf.1e484e8d02919c08f04019da0c9b2203,train/images/t1-20221215-2233_jpg.rf.1e484e8d02919c08f04019da0c9b2203.jpg,train/labels/t1-20221215-2233_jpg.rf.1e484e8d02919c08f04019da0c9b2203.txt
study2,train,t1,20221216,0003,2022-12-16 00:03:00,4,t1-20221216-0003_jpg.rf.93db886660312a1fe981f7d53137cd9b,train/images/t1-20221216-0003_jpg.rf.93db886660312a1fe981f7d53137cd9b.jpg,train/labels/t1-20221216-0003_jpg.rf.93db886660312a1fe981f7d53137cd9b.txt
study2,train,t1,20221216,0033,2022-12-16 00:33:00,4,t1-20221216-0033_jpg.rf.2052fb5415c26cbdad614769e8e900a5,train/images/t1-20221216-0033_jpg.rf.2052fb5415c26cbdad614769e8e900a5.jpg,train/labels/t1-20221216-0033_jpg.rf.2052fb5415c26cbdad614769e8e900a5.txt
study2,train,t1,20221216,0103,2022-12-16 01:03:00,4,t1-20221216-0103_jpg.rf.10d7ae43fa2a3a58eb2bc704867ad34d,train/images/t1-20221216-0103_jpg.rf.10d7ae43fa2a3a58eb2bc704867ad34d.jpg,train/labels/t1-20221216-0103_jpg.rf.10d7ae43fa2a3a58eb2bc704867ad34d.txt
study2,train,t1,20221216,0133,2022-12-16 01:33:00,4,t1-20221216-0133_jpg.rf.8e2390adaab296d71deb8fec750c18ee,train/images/t1-20221216-0133_jpg.rf.8e2390adaab296d71deb8fec750c18ee.jpg,train/labels/t1-20221216-0133_jpg.rf.8e2390adaab296d71deb8fec750c18ee.txt
study2,train,t1,20221216,0203,2022-12-16 02:03:00,12,t1-20221216-0203_jpg.rf.fef2054ee488ccf7416cf23eb1dbb87b,train/images/t1-20221216-0203_jpg.rf.fef2054ee488ccf7416cf23eb1dbb87b.jpg,train/labels/t1-20221216-0203_jpg.rf.fef2054ee488ccf7416cf23eb1dbb87b.txt
study2,train,t1,20221216,0233,2022-12-16 02:33:00,4,t1-20221216-0233_jpg.rf.3b7aea19548b2c264e273c61af76d3e1,train/images/t1-20221216-0233_jpg.rf.3b7aea19548b2c264e273c61af76d3e1.jpg,train/labels/t1-20221216-0233_jpg.rf.3b7aea19548b2c264e273c61af76d3e1.txt
study2,train,t1,20221216,0303,2022-12-16 03:03:00,4,t1-20221216-0303_jpg.rf.a3027df1565bdf8dd9d383738b843d92,train/images/t1-20221216-0303_jpg.rf.a3027df1565bdf8dd9d383738b843d92.jpg,train/labels/t1-20221216-0303_jpg.rf.a3027df1565bdf8dd9d383738b843d92.txt
study2,train,t1,20221216,0333,2022-12-16 03:33:00,6,t1-20221216-0333_jpg.rf.8143ee40b0b1a68c0cc3ea5ece6337f2,train/images/t1-20221216-0333_jpg.rf.8143ee40b0b1a68c0cc3ea5ece6337f2.jpg,train/labels/t1-20221216-0333_jpg.rf.8143ee40b0b1a68c0cc3ea5ece6337f2.txt
study2,train,t1,20221216,0433,2022-12-16 04:33:00,4,t1-20221216-0433_jpg.rf.ce08f2fdb1529242a94b8136b1c28a63,train/images/t1-20221216-0433_jpg.rf.ce08f2fdb1529242a94b8136b1c28a63.jpg,train/labels/t1-20221216-0433_jpg.rf.ce08f2fdb1529242a94b8136b1c28a63.txt
study2,train,t1,20221216,0503,2022-12-16 05:03:00,4,t1-20221216-0503_jpg.rf.aa1020918d1e030919c3186ca6ad8f32,train/images/t1-20221216-0503_jpg.rf.aa1020918d1e030919c3186ca6ad8f32.jpg,train/labels/t1-20221216-0503_jpg.rf.aa1020918d1e030919c3186ca6ad8f32.txt
study2,train,t1,20221216,0603,2022-12-16 06:03:00,4,t1-20221216-0603_jpg.rf.c5fae56ea163639ca94351ad99fd85ae,train/images/t1-20221216-0603_jpg.rf.c5fae56ea163639ca94351ad99fd85ae.jpg,train/labels/t1-20221216-0603_jpg.rf.c5fae56ea163639ca94351ad99fd85ae.txt
study2,train,t1,20221216,0633,2022-12-16 06:33:00,5,t1-20221216-0633_jpg.rf.6944c76f1e998f5964e83aeb8fda9366,train/images/t1-20221216-0633_jpg.rf.6944c76f1e998f5964e83aeb8fda9366.jpg,train/labels/t1-20221216-0633_jpg.rf.6944c76f1e998f5964e83aeb8fda9366.txt
study2,train,t2,20221104,1633,2022-11-04 16:33:00,4,t2-20221104-1633_jpg.rf.6df0cddff6e54ccca68e64afe624f19b,train/images/t2-20221104-1633_jpg.rf.6df0cddff6e54ccca68e64afe624f19b.jpg,train/labels/t2-20221104-1633_jpg.rf.6df0cddff6e54ccca68e64afe624f19b.txt
study2,train,t2,20221104,1634,2022-11-04 16:34:00,7,t2-20221104-1634_jpg.rf.4a2207ab49f1b04fe4d9ec967f0c8495,train/images/t2-20221104-1634_jpg.rf.4a2207ab49f1b04fe4d9ec967f0c8495.jpg,train/labels/t2-20221104-1634_jpg.rf.4a2207ab49f1b04fe4d9ec967f0c8495.txt
study2,train,t2,20221104,1708,2022-11-04 17:08:00,28,t2-20221104-1708_jpg.rf.48c4d6b88b3337c0aad3c38dd3e6ea45,train/images/t2-20221104-1708_jpg.rf.48c4d6b88b3337c0aad3c38dd3e6ea45.jpg,train/labels/t2-20221104-1708_jpg.rf.48c4d6b88b3337c0aad3c38dd3e6ea45.txt
study2,train,t2,20221104,1738,2022-11-04 17:38:00,20,t2-20221104-1738_jpg.rf.7f44fdcf1b0b53f1c372c7962c50855f,train/images/t2-20221104-1738_jpg.rf.7f44fdcf1b0b53f1c372c7962c50855f.jpg,train/labels/t2-20221104-1738_jpg.rf.7f44fdcf1b0b53f1c372c7962c50855f.txt
study2,train,t2,20221104,1808,2022-11-04 18:08:00,21,t2-20221104-1808_jpg.rf.b79713d86c28cd7e70eec1222dfb08ff,train/images/t2-20221104-1808_jpg.rf.b79713d86c28cd7e70eec1222dfb08ff.jpg,train/labels/t2-20221104-1808_jpg.rf.b79713d86c28cd7e70eec1222dfb08ff.txt
study2,train,t2,20221104,1838,2022-11-04 18:38:00,27,t2-20221104-1838_jpg.rf.ab21244fa0c52a05b201b1fb94eee152,train/images/t2-20221104-1838_jpg.rf.ab21244fa0c52a05b201b1fb94eee152.jpg,train/labels/t2-20221104-1838_jpg.rf.ab21244fa0c52a05b201b1fb94eee152.txt
study2,train,t2,20221104,1908,2022-11-04 19:08:00,16,t2-20221104-1908_jpg.rf.cfadeb435800065175e7797b248463b1,train/images/t2-20221104-1908_jpg.rf.cfadeb435800065175e7797b248463b1.jpg,train/labels/t2-20221104-1908_jpg.rf.cfadeb435800065175e7797b248463b1.txt
study2,train,t2,20221104,1938,2022-11-04 19:38:00,17,t2-20221104-1938_jpg.rf.82107c094bc50ce42787ed73bcdf0085,train/images/t2-20221104-1938_jpg.rf.82107c094bc50ce42787ed73bcdf0085.jpg,train/labels/t2-20221104-1938_jpg.rf.82107c094bc50ce42787ed73bcdf0085.txt
study2,train,t2,20221104,2008,2022-11-04 20:08:00,15,t2-20221104-2008_jpg.rf.9af30436db2e14556b4d8754bc420515,train/images/t2-20221104-2008_jpg.rf.9af30436db2e14556b4d8754bc420515.jpg,train/labels/t2-20221104-2008_jpg.rf.9af30436db2e14556b4d8754bc420515.txt
study2,train,t2,20221104,2038,2022-11-04 20:38:00,14,t2-20221104-2038_jpg.rf.0855b2a35a7544b87630c20134f1b64d,train/images/t2-20221104-2038_jpg.rf.0855b2a35a7544b87630c20134f1b64d.jpg,train/labels/t2-20221104-2038_jpg.rf.0855b2a35a7544b87630c20134f1b64d.txt
study2,train,t2,20221104,2108,2022-11-04 21:08:00,6,t2-20221104-2108_jpg.rf.8aaed7cc0e563d9b100f8474875f0c88,train/images/t2-20221104-2108_jpg.rf.8aaed7cc0e563d9b100f8474875f0c88.jpg,train/labels/t2-20221104-2108_jpg.rf.8aaed7cc0e563d9b100f8474875f0c88.txt
study2,train,t2,20221104,2138,2022-11-04 21:38:00,16,t2-20221104-2138_jpg.rf.bbf246b8fde51e9e2653fd42da4b475d,train/images/t2-20221104-2138_jpg.rf.bbf246b8fde51e9e2653fd42da4b475d.jpg,train/labels/t2-20221104-2138_jpg.rf.bbf246b8fde51e9e2653fd42da4b475d.txt
study2,train,t2,20221104,2208,2022-11-04 22:08:00,6,t2-20221104-2208_jpg.rf.0e5dae9fd7a1bb0d3e2b2eccead09ad3,train/images/t2-20221104-2208_jpg.rf.0e5dae9fd7a1bb0d3e2b2eccead09ad3.jpg,train/labels/t2-20221104-2208_jpg.rf.0e5dae9fd7a1bb0d3e2b2eccead09ad3.txt
study2,train,t2,20221104,2238,2022-11-04 22:38:00,4,t2-20221104-2238_jpg.rf.a69448a2bf84839e9e112a90083585c7,train/images/t2-20221104-2238_jpg.rf.a69448a2bf84839e9e112a90083585c7.jpg,train/labels/t2-20221104-2238_jpg.rf.a69448a2bf84839e9e112a90083585c7.txt
study2,train,t2,20221104,2308,2022-11-04 23:08:00,7,t2-20221104-2308_jpg.rf.4c84beba7fcd0f6d05dab6c0dc2f0f42,train/images/t2-20221104-2308_jpg.rf.4c84beba7fcd0f6d05dab6c0dc2f0f42.jpg,train/labels/t2-20221104-2308_jpg.rf.4c84beba7fcd0f6d05dab6c0dc2f0f42.txt
study2,train,t2,20221104,2338,2022-11-04 23:38:00,10,t2-20221104-2338_jpg.rf.090317c365cf62ed3108b1a1d0b0fdfd,train/images/t2-20221104-2338_jpg.rf.090317c365cf62ed3108b1a1d0b0fdfd.jpg,train/labels/t2-20221104-2338_jpg.rf.090317c365cf62ed3108b1a1d0b0fdfd.txt
study2,train,t2,20221105,0008,2022-11-05 00:08:00,9,t2-20221105-0008_jpg.rf.14a957941d418613e5f7c7f5ac9ef785,train/images/t2-20221105-0008_jpg.rf.14a957941d418613e5f7c7f5ac9ef785.jpg,train/labels/t2-20221105-0008_jpg.rf.14a957941d418613e5f7c7f5ac9ef785.txt
study2,train,t2,20221105,0038,2022-11-05 00:38:00,7,t2-20221105-0038_jpg.rf.e154d8aecd59e514ff5c22456bc26212,train/images/t2-20221105-0038_jpg.rf.e154d8aecd59e514ff5c22456bc26212.jpg,train/labels/t2-20221105-0038_jpg.rf.e154d8aecd59e514ff5c22456bc26212.txt
study2,train,t2,20221105,0238,2022-11-05 02:38:00,4,t2-20221105-0238_jpg.rf.a47cb28d8b463377ebdb3a3ddb8396f9,train/images/t2-20221105-0238_jpg.rf.a47cb28d8b463377ebdb3a3ddb8396f9.jpg,train/labels/t2-20221105-0238_jpg.rf.a47cb28d8b463377ebdb3a3ddb8396f9.txt
